序号,城市,时间,AQI指数,空气质量级别,首要污染物
1,北京市,2014-08-24 00:00,54,良,PM10
2,天津市,2014-08-24 00:00,54,良,PM10
3,石家庄市,2014-08-24 00:00,58,良,PM10
4,唐山市,2014-08-24 00:00,93,良,PM2.5
5,秦皇岛市,2014-08-24 00:00,83,良,PM10,PM2.5
6,邯郸市,2014-08-24 00:00,127,轻度污染,PM2.5
7,邢台市,2014-08-24 00:00,35,优,None
8,保定市,2014-08-24 00:00,234,重度污染,PM2.5
9,承德市,2014-08-24 00:00,49,优,None
10,沧州市,2014-08-24 00:00,53,良,PM10
11,廊坊市,2014-08-24 00:00,140,轻度污染,PM2.5
12,衡水市,2014-08-24 00:00,205,重度污染,PM2.5
13,张家口市,2014-08-24 00:00,32,优,None
14,太原市,2014-08-24 00:00,36,优,None
15,大同市,2014-08-24 00:00,39,优,None
16,阳泉市,2014-08-24 00:00,46,优,None
17,长治市,2014-08-24 00:00,59,良,PM10
18,临汾市,2014-08-24 00:00,23,优,None
19,呼和浩特市,2014-08-24 00:00,51,良,PM10
20,包头市,2014-08-24 00:00,76,良,PM10
21,赤峰市,2014-08-24 00:00,53,良,PM10
22,鄂尔多斯市,2014-08-24 00:00,20,优,None
23,沈阳市,2014-08-24 00:00,60,良,PM2.5
24,大连市,2014-08-24 00:00,60,良,PM10
25,鞍山市,2014-08-24 00:00,65,良,PM2.5
26,抚顺市,2014-08-24 00:00,48,优,None
27,本溪市,2014-08-24 00:00,57,良,PM10
28,丹东市,2014-08-24 00:00,32,优,None
29,锦州市,2014-08-24 00:00,99,良,PM2.5
30,营口市,2014-08-24 00:00,43,优,None
31,盘锦市,2014-08-24 00:00,89,良,PM2.5
32,葫芦岛市,2014-08-24 00:00,92,良,PM10
33,长春市,2014-08-24 00:00,60,良,PM10
34,吉林市,2014-08-24 00:00,61,良,PM10
35,哈尔滨市,2014-08-24 00:00,65,良,PM10
36,齐齐哈尔市,2014-08-24 00:00,25,优,None
37,大庆市,2014-08-24 00:00,32,优,None
38,牡丹江市,2014-08-24 00:00,59,良,PM2.5
39,上海市,2014-08-24 00:00,87,良,PM2.5
40,南京市,2014-08-24 00:00,64,良,PM2.5
41,无锡市,2014-08-24 00:00,46,优,None
42,徐州市,2014-08-24 00:00,50,优,None
43,常州市,2014-08-24 00:00,55,良,PM2.5
44,苏州市,2014-08-24 00:00,102,轻度污染,PM2.5
45,南通市,2014-08-24 00:00,35,优,None
46,连云港市,2014-08-24 00:00,57,良,PM2.5
47,淮安市,2014-08-24 00:00,75,良,PM2.5
48,盐城市,2014-08-24 00:00,59,良,PM2.5
49,扬州市,2014-08-24 00:00,64,良,PM2.5
50,镇江市,2014-08-24 00:00,70,良,PM2.5
51,泰州市,2014-08-24 00:00,42,优,None
52,宿迁市,2014-08-24 00:00,92,良,PM2.5
53,杭州市,2014-08-24 00:00,85,良,PM10
54,宁波市,2014-08-24 00:00,48,优,None
55,温州市,2014-08-24 00:00,64,良,PM2.5
56,嘉兴市,2014-08-24 00:00,75,良,PM2.5
57,湖州市,2014-08-24 00:00,52,良,PM10
58,金华市,2014-08-24 00:00,29,优,None
59,衢州市,2014-08-24 00:00,52,良,PM2.5
60,舟山市,2014-08-24 00:00,21,优,None
61,台州市,2014-08-24 00:00,51,良,PM10
62,丽水市,2014-08-24 00:00,49,优,None
63,绍兴市,2014-08-24 00:00,69,良,PM2.5
64,合肥市,2014-08-24 00:00,95,良,PM2.5
65,芜湖市,2014-08-24 00:00,53,良,PM2.5
66,马鞍山市,2014-08-24 00:00,75,良,PM2.5
67,福州市,2014-08-24 00:00,57,良,PM10
68,厦门市,2014-08-24 00:00,28,优,None
69,泉州市,2014-08-24 00:00,34,优,None
70,南昌市,2014-08-24 00:00,79,良,PM10
71,九江市,2014-08-24 00:00,88,良,PM10
72,济南市,2014-08-24 00:00,109,轻度污染,PM2.5
73,青岛市,2014-08-24 00:00,41,优,None
74,淄博市,2014-08-24 00:00,107,轻度污染,PM2.5
75,枣庄市,2014-08-24 00:00,58,良,PM10
76,东营市,2014-08-24 00:00,133,轻度污染,PM2.5
77,烟台市,2014-08-24 00:00,53,良,PM2.5
78,潍坊市,2014-08-24 00:00,114,轻度污染,PM2.5
79,济宁市,2014-08-24 00:00,68,良,PM2.5
80,泰安市,2014-08-24 00:00,112,轻度污染,PM2.5
81,威海市,2014-08-24 00:00,45,优,None
82,日照市,2014-08-24 00:00,55,良,PM10
83,莱芜市,2014-08-24 00:00,122,轻度污染,PM2.5
84,临沂市,2014-08-24 00:00,85,良,PM10
85,德州市,2014-08-24 00:00,152,中度污染,PM2.5
86,聊城市,2014-08-24 00:00,119,轻度污染,PM2.5
87,滨州市,2014-08-24 00:00,183,中度污染,PM2.5
88,菏泽市,2014-08-24 00:00,99,良,PM2.5
89,郑州市,2014-08-24 00:00,79,良,PM10
90,开封市,2014-08-24 00:00,68,良,PM2.5
91,洛阳市,2014-08-24 00:00,57,良,PM10
92,平顶山市,2014-08-24 00:00,55,良,PM10
93,安阳市,2014-08-24 00:00,83,良,PM10
94,焦作市,2014-08-24 00:00,66,良,PM10
95,三门峡市,2014-08-24 00:00,56,良,PM10
96,武汉市,2014-08-24 00:00,90,良,PM2.5
97,宜昌市,2014-08-24 00:00,28,优,None
98,荆州市,2014-08-24 00:00,37,优,None
99,长沙市,2014-08-24 00:00,66,良,PM10
100,株洲市,2014-08-24 00:00,48,优,None
101,湘潭市,2014-08-24 00:00,55,良,PM10
102,岳阳市,2014-08-24 00:00,63,良,PM10
103,常德市,2014-08-24 00:00,22,优,None
104,张家界市,2014-08-24 00:00,25,优,None
105,广州市,2014-08-24 00:00,42,优,None
106,韶关市,2014-08-24 00:00,58,良,PM10
107,深圳市,2014-08-24 00:00,23,优,None
108,珠海市,2014-08-24 00:00,16,优,None
109,汕头市,2014-08-24 00:00,22,优,None
110,佛山市,2014-08-24 00:00,30,优,None
111,江门市,2014-08-24 00:00,21,优,None
112,湛江市,2014-08-24 00:00,15,优,None
113,茂名市,2014-08-24 00:00,33,优,None
114,肇庆市,2014-08-24 00:00,45,优,None
115,惠州市,2014-08-24 00:00,26,优,None
116,梅州市,2014-08-24 00:00,46,优,None
117,汕尾市,2014-08-24 00:00,10,优,None
118,河源市,2014-08-24 00:00,19,优,None
119,阳江市,2014-08-24 00:00,14,优,None
120,清远市,2014-08-24 00:00,48,优,None
121,东莞市,2014-08-24 00:00,19,优,None
122,中山市,2014-08-24 00:00,11,优,None
123,潮州市,2014-08-24 00:00,67,良,PM2.5
124,揭阳市,2014-08-24 00:00,44,优,None
125,云浮市,2014-08-24 00:00,16,优,None
126,南宁市,2014-08-24 00:00,47,优,None
127,柳州市,2014-08-24 00:00,45,优,None
128,桂林市,2014-08-24 00:00,72,良,PM10
129,北海市,2014-08-24 00:00,23,优,None
130,海口市,2014-08-24 00:00,29,优,None
131,三亚市,2014-08-24 00:00,20,优,None
132,重庆市,2014-08-24 00:00,63,良,PM2.5
133,成都市,2014-08-24 00:00,64,良,PM10
134,自贡市,2014-08-24 00:00,72,良,PM2.5
135,攀枝花市,2014-08-24 00:00,41,优,None
136,泸州市,2014-08-24 00:00,60,良,PM2.5
137,德阳市,2014-08-24 00:00,38,优,None
138,绵阳市,2014-08-24 00:00,54,良,PM10
139,南充市,2014-08-24 00:00,59,良,PM2.5
140,宜宾市,2014-08-24 00:00,64,良,PM2.5
141,贵阳市,2014-08-24 00:00,52,良,PM2.5
142,遵义市,2014-08-24 00:00,51,良,PM10
143,昆明市,2014-08-24 00:00,42,优,None
144,曲靖市,2014-08-24 00:00,44,优,None
145,玉溪市,2014-08-24 00:00,35,优,None
146,拉萨市,2014-08-24 00:00,31,优,None
147,西安市,2014-08-24 00:00,65,良,PM10
148,铜川市,2014-08-24 00:00,20,优,None
149,宝鸡市,2014-08-24 00:00,53,良,PM10
150,咸阳市,2014-08-24 00:00,47,优,None
151,渭南市,2014-08-24 00:00,60,良,PM10
152,延安市,2014-08-24 00:00,71,良,PM10
153,兰州市,2014-08-24 00:00,72,良,PM10
154,嘉峪关市,2014-08-24 00:00,79,良,PM10
155,金昌市,2014-08-24 00:00,61,良,PM10
156,西宁市,2014-08-24 00:00,45,优,None
157,银川市,2014-08-24 00:00,74,良,PM10
158,石嘴山市,2014-08-24 00:00,55,良,PM10
159,乌鲁木齐市,2014-08-24 00:00,117,轻度污染,PM10
160,克拉玛依市,2014-08-24 00:00,66,良,PM10
161,库尔勒市,2014-08-24 00:00,182,中度污染,PM10
162,北京市,2014-08-23 23:00,114,轻度污染,PM2.5
163,天津市,2014-08-23 23:00,53,良,PM10
164,石家庄市,2014-08-23 23:00,158,中度污染,PM2.5
165,唐山市,2014-08-23 23:00,89,良,PM2.5
166,秦皇岛市,2014-08-23 23:00,90,良,PM2.5
167,邯郸市,2014-08-23 23:00,162,中度污染,PM2.5
168,邢台市,2014-08-23 23:00,147,轻度污染,PM2.5
169,保定市,2014-08-23 23:00,209,重度污染,PM2.5
170,承德市,2014-08-23 23:00,51,良,PM10
171,沧州市,2014-08-23 23:00,83,良,PM10
172,廊坊市,2014-08-23 23:00,155,中度污染,PM2.5
173,衡水市,2014-08-23 23:00,202,重度污染,PM2.5
174,张家口市,2014-08-23 23:00,19,优,None
175,太原市,2014-08-23 23:00,35,优,None
176,大同市,2014-08-23 23:00,46,优,None
177,阳泉市,2014-08-23 23:00,52,良,PM2.5
178,长治市,2014-08-23 23:00,74,良,PM2.5
179,临汾市,2014-08-23 23:00,32,优,None
180,呼和浩特市,2014-08-23 23:00,48,优,None
181,包头市,2014-08-23 23:00,70,良,PM10
182,赤峰市,2014-08-23 23:00,57,良,PM10
183,鄂尔多斯市,2014-08-23 23:00,19,优,None
184,沈阳市,2014-08-23 23:00,57,良,PM2.5
185,大连市,2014-08-23 23:00,58,良,PM2.5
186,鞍山市,2014-08-23 23:00,65,良,PM2.5
187,抚顺市,2014-08-23 23:00,36,优,None
188,本溪市,2014-08-23 23:00,58,良,PM10
189,丹东市,2014-08-23 23:00,46,优,None
190,锦州市,2014-08-23 23:00,88,良,PM2.5
191,营口市,2014-08-23 23:00,42,优,None
192,盘锦市,2014-08-23 23:00,83,良,PM2.5
193,葫芦岛市,2014-08-23 23:00,91,良,PM10
194,长春市,2014-08-23 23:00,51,良,PM10
195,吉林市,2014-08-23 23:00,63,良,PM10
196,哈尔滨市,2014-08-23 23:00,71,良,PM10
197,齐齐哈尔市,2014-08-23 23:00,35,优,None
198,大庆市,2014-08-23 23:00,26,优,None
199,牡丹江市,2014-08-23 23:00,68,良,PM10
200,上海市,2014-08-23 23:00,85,良,PM2.5
201,南京市,2014-08-23 23:00,63,良,PM2.5
202,无锡市,2014-08-23 23:00,57,良,PM10
203,徐州市,2014-08-23 23:00,49,优,None
204,常州市,2014-08-23 23:00,40,优,None
205,苏州市,2014-08-23 23:00,103,轻度污染,PM2.5
206,南通市,2014-08-23 23:00,42,优,None
207,连云港市,2014-08-23 23:00,67,良,PM2.5
208,淮安市,2014-08-23 23:00,84,良,PM2.5
209,盐城市,2014-08-23 23:00,59,良,PM2.5
210,扬州市,2014-08-23 23:00,73,良,PM2.5
211,镇江市,2014-08-23 23:00,75,良,PM2.5
212,泰州市,2014-08-23 23:00,48,优,None
213,宿迁市,2014-08-23 23:00,97,良,PM2.5
214,杭州市,2014-08-23 23:00,114,轻度污染,PM2.5
215,宁波市,2014-08-23 23:00,43,优,None
216,温州市,2014-08-23 23:00,57,良,PM10,PM2.5
217,嘉兴市,2014-08-23 23:00,77,良,PM2.5
218,湖州市,2014-08-23 23:00,55,良,PM10
219,金华市,2014-08-23 23:00,29,优,None
220,衢州市,2014-08-23 23:00,45,优,None
221,舟山市,2014-08-23 23:00,19,优,None
222,台州市,2014-08-23 23:00,52,良,PM10
223,丽水市,2014-08-23 23:00,49,优,None
224,绍兴市,2014-08-23 23:00,64,良,PM2.5
225,合肥市,2014-08-23 23:00,102,轻度污染,PM2.5
226,芜湖市,2014-08-23 23:00,64,良,PM2.5
227,马鞍山市,2014-08-23 23:00,82,良,PM2.5
228,福州市,2014-08-23 23:00,56,良,PM10
229,厦门市,2014-08-23 23:00,36,优,None
230,泉州市,2014-08-23 23:00,27,优,None
231,南昌市,2014-08-23 23:00,86,良,PM10
232,九江市,2014-08-23 23:00,81,良,PM10
233,济南市,2014-08-23 23:00,102,轻度污染,PM2.5
234,青岛市,2014-08-23 23:00,46,优,None
235,淄博市,2014-08-23 23:00,98,良,PM2.5
236,枣庄市,2014-08-23 23:00,54,良,PM10
237,东营市,2014-08-23 23:00,143,轻度污染,PM2.5
238,烟台市,2014-08-23 23:00,50,优,None
239,潍坊市,2014-08-23 23:00,112,轻度污染,PM2.5
240,济宁市,2014-08-23 23:00,70,良,PM2.5
241,泰安市,2014-08-23 23:00,115,轻度污染,PM10
242,威海市,2014-08-23 23:00,45,优,None
243,日照市,2014-08-23 23:00,58,良,PM10
244,莱芜市,2014-08-23 23:00,119,轻度污染,PM10
245,临沂市,2014-08-23 23:00,148,轻度污染,PM10
246,德州市,2014-08-23 23:00,145,轻度污染,PM2.5
247,聊城市,2014-08-23 23:00,138,轻度污染,PM2.5
248,滨州市,2014-08-23 23:00,172,中度污染,PM2.5
249,菏泽市,2014-08-23 23:00,94,良,PM2.5
250,郑州市,2014-08-23 23:00,75,良,PM10
251,开封市,2014-08-23 23:00,62,良,PM2.5
252,洛阳市,2014-08-23 23:00,59,良,PM10
253,平顶山市,2014-08-23 23:00,56,良,PM10
254,安阳市,2014-08-23 23:00,79,良,PM10
255,焦作市,2014-08-23 23:00,69,良,PM10
256,三门峡市,2014-08-23 23:00,56,良,PM10
257,武汉市,2014-08-23 23:00,93,良,PM2.5
258,宜昌市,2014-08-23 23:00,24,优,None
259,荆州市,2014-08-23 23:00,38,优,None
260,长沙市,2014-08-23 23:00,69,良,PM10
261,株洲市,2014-08-23 23:00,48,优,None
262,湘潭市,2014-08-23 23:00,57,良,PM10
263,岳阳市,2014-08-23 23:00,71,良,PM10
264,常德市,2014-08-23 23:00,19,优,None
265,张家界市,2014-08-23 23:00,36,优,None
266,广州市,2014-08-23 23:00,46,优,None
267,韶关市,2014-08-23 23:00,59,良,PM10
268,深圳市,2014-08-23 23:00,25,优,None
269,珠海市,2014-08-23 23:00,16,优,None
270,汕头市,2014-08-23 23:00,26,优,None
271,佛山市,2014-08-23 23:00,36,优,None
272,江门市,2014-08-23 23:00,21,优,None
273,湛江市,2014-08-23 23:00,18,优,None
274,茂名市,2014-08-23 23:00,28,优,None
275,肇庆市,2014-08-23 23:00,39,优,None
276,惠州市,2014-08-23 23:00,28,优,None
277,梅州市,2014-08-23 23:00,39,优,None
278,汕尾市,2014-08-23 23:00,10,优,None
279,河源市,2014-08-23 23:00,24,优,None
280,阳江市,2014-08-23 23:00,13,优,None
281,清远市,2014-08-23 23:00,52,良,PM2.5
282,东莞市,2014-08-23 23:00,20,优,None
283,中山市,2014-08-23 23:00,10,优,None
284,潮州市,2014-08-23 23:00,77,良,PM2.5
285,揭阳市,2014-08-23 23:00,48,优,None
286,云浮市,2014-08-23 23:00,14,优,None
287,南宁市,2014-08-23 23:00,47,优,None
288,柳州市,2014-08-23 23:00,52,良,PM10
289,桂林市,2014-08-23 23:00,62,良,PM10
290,北海市,2014-08-23 23:00,20,优,None
291,海口市,2014-08-23 23:00,28,优,None
292,三亚市,2014-08-23 23:00,24,优,None
293,重庆市,2014-08-23 23:00,64,良,PM2.5
294,成都市,2014-08-23 23:00,60,良,PM10
295,自贡市,2014-08-23 23:00,64,良,PM10
296,攀枝花市,2014-08-23 23:00,60,良,PM10
297,泸州市,2014-08-23 23:00,59,良,PM2.5
298,德阳市,2014-08-23 23:00,49,优,None
299,绵阳市,2014-08-23 23:00,53,良,PM10
300,南充市,2014-08-23 23:00,59,良,PM2.5
301,宜宾市,2014-08-23 23:00,65,良,PM2.5
302,贵阳市,2014-08-23 23:00,50,优,None
303,遵义市,2014-08-23 23:00,60,良,PM10
304,昆明市,2014-08-23 23:00,57,良,PM10
305,曲靖市,2014-08-23 23:00,47,优,None
306,玉溪市,2014-08-23 23:00,30,优,None
307,拉萨市,2014-08-23 23:00,30,优,None
308,西安市,2014-08-23 23:00,64,良,PM10
309,铜川市,2014-08-23 23:00,35,优,None
310,宝鸡市,2014-08-23 23:00,56,良,PM10
311,咸阳市,2014-08-23 23:00,53,良,PM10
312,渭南市,2014-08-23 23:00,62,良,PM10
313,延安市,2014-08-23 23:00,57,良,PM10
314,兰州市,2014-08-23 23:00,58,良,PM10
315,嘉峪关市,2014-08-23 23:00,57,良,PM10
316,金昌市,2014-08-23 23:00,56,良,PM10
317,西宁市,2014-08-23 23:00,39,优,None
318,银川市,2014-08-23 23:00,69,良,PM2.5
319,石嘴山市,2014-08-23 23:00,62,良,PM10
320,乌鲁木齐市,2014-08-23 23:00,99,良,PM10
321,克拉玛依市,2014-08-23 23:00,76,良,PM10
322,库尔勒市,2014-08-23 23:00,145,轻度污染,PM10
323,北京市,2014-08-23 22:00,186,中度污染,PM2.5
324,天津市,2014-08-23 22:00,56,良,PM10
325,石家庄市,2014-08-23 22:00,179,中度污染,PM2.5
326,唐山市,2014-08-23 22:00,110,轻度污染,PM2.5
327,秦皇岛市,2014-08-23 22:00,92,良,PM2.5
328,邯郸市,2014-08-23 22:00,210,重度污染,PM2.5
329,邢台市,2014-08-23 22:00,231,重度污染,PM2.5
330,保定市,2014-08-23 22:00,200,中度污染,PM2.5
331,承德市,2014-08-23 22:00,58,良,PM10
332,沧州市,2014-08-23 22:00,152,中度污染,PM2.5
333,廊坊市,2014-08-23 22:00,190,中度污染,PM2.5
334,衡水市,2014-08-23 22:00,220,重度污染,PM2.5
335,张家口市,2014-08-23 22:00,22,优,None
336,太原市,2014-08-23 22:00,34,优,None
337,大同市,2014-08-23 22:00,53,良,PM10
338,阳泉市,2014-08-23 22:00,55,良,PM2.5
339,长治市,2014-08-23 22:00,82,良,PM2.5
340,临汾市,2014-08-23 22:00,66,良,PM10
341,呼和浩特市,2014-08-23 22:00,41,优,None
342,包头市,2014-08-23 22:00,63,良,PM10
343,赤峰市,2014-08-23 22:00,55,良,PM10
344,鄂尔多斯市,2014-08-23 22:00,19,优,None
345,沈阳市,2014-08-23 22:00,53,良,PM10
346,大连市,2014-08-23 22:00,62,良,PM2.5
347,鞍山市,2014-08-23 22:00,62,良,PM2.5
348,抚顺市,2014-08-23 22:00,41,优,None
349,本溪市,2014-08-23 22:00,55,良,PM10
350,丹东市,2014-08-23 22:00,53,良,PM2.5
351,锦州市,2014-08-23 22:00,97,良,PM2.5
352,营口市,2014-08-23 22:00,44,优,None
353,盘锦市,2014-08-23 22:00,77,良,PM2.5
354,葫芦岛市,2014-08-23 22:00,97,良,PM10
355,长春市,2014-08-23 22:00,57,良,PM2.5
356,吉林市,2014-08-23 22:00,60,良,PM10
357,哈尔滨市,2014-08-23 22:00,64,良,PM10
358,齐齐哈尔市,2014-08-23 22:00,43,优,None
359,大庆市,2014-08-23 22:00,23,优,None
360,牡丹江市,2014-08-23 22:00,72,良,PM10
361,上海市,2014-08-23 22:00,87,良,PM2.5
362,南京市,2014-08-23 22:00,64,良,PM2.5
363,无锡市,2014-08-23 22:00,75,良,PM2.5
364,徐州市,2014-08-23 22:00,48,优,None
365,常州市,2014-08-23 22:00,40,优,None
366,苏州市,2014-08-23 22:00,120,轻度污染,PM2.5
367,南通市,2014-08-23 22:00,35,优,None
368,连云港市,2014-08-23 22:00,69,良,PM10,PM2.5
369,淮安市,2014-08-23 22:00,110,轻度污染,PM2.5
370,盐城市,2014-08-23 22:00,60,良,PM2.5
371,扬州市,2014-08-23 22:00,68,良,PM2.5
372,镇江市,2014-08-23 22:00,83,良,PM2.5
373,泰州市,2014-08-23 22:00,58,良,PM2.5
374,宿迁市,2014-08-23 22:00,102,轻度污染,PM2.5
375,杭州市,2014-08-23 22:00,117,轻度污染,PM2.5
376,宁波市,2014-08-23 22:00,40,优,None
377,温州市,2014-08-23 22:00,55,良,PM10
378,嘉兴市,2014-08-23 22:00,82,良,PM2.5
379,湖州市,2014-08-23 22:00,49,优,None
380,金华市,2014-08-23 22:00,32,优,None
381,衢州市,2014-08-23 22:00,50,优,None
382,舟山市,2014-08-23 22:00,20,优,None
383,台州市,2014-08-23 22:00,52,良,PM10
384,丽水市,2014-08-23 22:00,50,优,None
385,绍兴市,2014-08-23 22:00,58,良,PM2.5
386,合肥市,2014-08-23 22:00,112,轻度污染,PM2.5
387,芜湖市,2014-08-23 22:00,59,良,PM2.5
388,马鞍山市,2014-08-23 22:00,84,良,PM10
389,福州市,2014-08-23 22:00,60,良,PM10
390,厦门市,2014-08-23 22:00,44,优,None
391,泉州市,2014-08-23 22:00,30,优,None
392,南昌市,2014-08-23 22:00,69,良,PM10
393,九江市,2014-08-23 22:00,89,良,PM10
394,济南市,2014-08-23 22:00,98,良,PM2.5
395,青岛市,2014-08-23 22:00,51,良,PM10
396,淄博市,2014-08-23 22:00,102,轻度污染,PM2.5
397,枣庄市,2014-08-23 22:00,62,良,PM10
398,东营市,2014-08-23 22:00,166,中度污染,PM2.5
399,烟台市,2014-08-23 22:00,52,良,PM2.5
400,潍坊市,2014-08-23 22:00,112,轻度污染,PM2.5
401,济宁市,2014-08-23 22:00,73,良,PM2.5
402,泰安市,2014-08-23 22:00,109,轻度污染,PM10
403,威海市,2014-08-23 22:00,51,良,PM10
404,日照市,2014-08-23 22:00,77,良,PM2.5
405,莱芜市,2014-08-23 22:00,113,轻度污染,PM10
406,临沂市,2014-08-23 22:00,149,轻度污染,PM10
407,德州市,2014-08-23 22:00,139,轻度污染,PM2.5
408,聊城市,2014-08-23 22:00,147,轻度污染,PM2.5
409,滨州市,2014-08-23 22:00,162,中度污染,PM2.5
410,菏泽市,2014-08-23 22:00,99,良,PM2.5
411,郑州市,2014-08-23 22:00,74,良,PM10
412,开封市,2014-08-23 22:00,62,良,PM2.5
413,洛阳市,2014-08-23 22:00,57,良,PM10
414,平顶山市,2014-08-23 22:00,58,良,PM10
415,安阳市,2014-08-23 22:00,84,良,PM2.5
416,焦作市,2014-08-23 22:00,62,良,PM10
417,三门峡市,2014-08-23 22:00,82,良,PM10
418,武汉市,2014-08-23 22:00,99,良,PM2.5
419,宜昌市,2014-08-23 22:00,29,优,None
420,荆州市,2014-08-23 22:00,42,优,None
421,长沙市,2014-08-23 22:00,73,良,PM2.5
422,株洲市,2014-08-23 22:00,53,良,PM10,PM2.5
423,湘潭市,2014-08-23 22:00,62,良,PM10
424,岳阳市,2014-08-23 22:00,73,良,PM10
425,常德市,2014-08-23 22:00,38,优,None
426,张家界市,2014-08-23 22:00,38,优,None
427,广州市,2014-08-23 22:00,49,优,None
428,韶关市,2014-08-23 22:00,59,良,PM10
429,深圳市,2014-08-23 22:00,33,优,None
430,珠海市,2014-08-23 22:00,25,优,None
431,汕头市,2014-08-23 22:00,27,优,None
432,佛山市,2014-08-23 22:00,32,优,None
433,江门市,2014-08-23 22:00,23,优,None
434,湛江市,2014-08-23 22:00,19,优,None
435,茂名市,2014-08-23 22:00,29,优,None
436,肇庆市,2014-08-23 22:00,34,优,None
437,惠州市,2014-08-23 22:00,34,优,None
438,梅州市,2014-08-23 22:00,44,优,None
439,汕尾市,2014-08-23 22:00,11,优,None
440,河源市,2014-08-23 22:00,34,优,None
441,阳江市,2014-08-23 22:00,12,优,None
442,清远市,2014-08-23 22:00,52,良,PM2.5
443,东莞市,2014-08-23 22:00,22,优,None
444,中山市,2014-08-23 22:00,14,优,None
445,潮州市,2014-08-23 22:00,77,良,PM2.5
446,揭阳市,2014-08-23 22:00,50,优,None
447,云浮市,2014-08-23 22:00,19,优,None
448,南宁市,2014-08-23 22:00,56,良,PM10
449,柳州市,2014-08-23 22:00,58,良,PM10
450,桂林市,2014-08-23 22:00,68,良,PM10
451,北海市,2014-08-23 22:00,22,优,None
452,海口市,2014-08-23 22:00,28,优,None
453,三亚市,2014-08-23 22:00,26,优,None
454,重庆市,2014-08-23 22:00,63,良,PM2.5
455,成都市,2014-08-23 22:00,55,良,PM10
